"bps_model_id","class","symbol","scientific_name","common_name","canopy_position"
"14660_49","C","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14660_49","C","AMELA","Amelanchier","Serviceberry","Low-Mid"
"14660_49","C","SALIX","Salix","Willow","Middle"
"14660_49","C","MOPE6","Morella pensylvanica","Northern bayberry","Low-Mid"
"14660_50_51","A","AMBR","Ammophila breviligulata","American beachgrass","Lower"
"14660_50_51","A","CALO","Calamovilfa longifolia","Prairie sandreed","Lower"
"14660_50_51","A","POBA2","Populus balsamifera","Balsam poplar","Upper"
"14660_50_51","A","SALIX","Salix","Willow","Middle"
"14660_50_51","B","JUNCU","Juncus","Rush","Lower"
"14660_50_51","B","ELAC","Eleocharis acicularis","Needle spikerush","Lower"
"14660_50_51","B","SCAM6","Schoenoplectus americanus","Chairmaker's bulrush","Lower"
"14660_50_51","B","CLMA","Cladium mariscoides","Smooth sawgrass","Lower"
"14660_50_51","C","PIBA2","Pinus banksiana","Jack pine","Upper"
"14660_50_51","C","JUCO6","Juniperus communis","Common juniper","Low-Mid"
"14660_50_51","C","PTAQ","Pteridium aquilinum","Western brackenfern","Lower"
"14660_50_51","C","PIRE","Pinus resinosa","Red pine","Upper"
"14660_50_51","D","THOC2","Thuja occidentalis","Arborvitae","Upper"
"14660_50_51","D","ACRU","Acer rubrum","Red maple","Lower"
"14660_50_51","D","ALINR","Alnus incana ssp. rugosa","Speckled alder","Upper"
"14660_50_51","D","CAREX","Carex","Sedge","Mid-Upper"
"14670_36","A","CLDR","Clematis drummondii","Drummond's clematis","Upper"
"14670_36","A","ECCRC2","Echinochloa crus-pavonis var. crus-pavonis","Gulf cockspur grass","Upper"
"14670_36","A","ELEOC","Eleocharis","Spikerush","Upper"
"14670_36","A","SIPI","Siphonoglossa pilosella","Hairy tubetongue","Upper"
"14670_36","B","MIPI","Mimosa pigra","Black mimosa","Upper"
"14670_36","B","PAAC3","Parkinsonia aculeata","Jerusalem thorn","Upper"
"14670_36","B","ACFA","Acacia farnesiana","Sweet acacia","Upper"
"14670_36","B","SANI","Salix nigra","Black willow","Upper"
"14670_36","C","CELA","Celtis laevigata","Sugarberry","Upper"
"14670_36","C","SANI","Salix nigra","Black willow","Middle"
"14670_36","C","PAAC3","Parkinsonia aculeata","Jerusalem thorn","Middle"
"14670_36","C","LIAL","Lippia alba","Bushy lippia","Low-Mid"
"14680_46_55_58_99","A","LYLU3","Lyonia lucida","Fetterbush lyonia","Low-Mid"
"14680_46_55_58_99","A","ARGIT8","Arundinaria gigantea ssp. tecta","Switchcane","Low-Mid"
"14680_46_55_58_99","A","PISE","Pinus serotina","Pond pine","Low-Mid"
"14680_46_55_58_99","B","PISE","Pinus serotina","Pond pine","Mid-Upper"
"14680_46_55_58_99","B","MAVI2","Magnolia virginiana","Sweetbay","Mid-Upper"
"14680_46_55_58_99","B","NYBI","Nyssa biflora","Swamp tupelo","Mid-Upper"
"14680_46_55_58_99","C","PISE","Pinus serotina","Pond pine","Mid-Upper"
"14680_46_55_58_99","C","MAVI2","Magnolia virginiana","Sweetbay","Mid-Upper"
"14680_46_55_58_99","D","PISE","Pinus serotina","Pond pine","Upper"
"14680_46_55_58_99","D","MAVI2","Magnolia virginiana","Sweetbay","Upper"
"14680_46_55_58_99","E","NYBI","Nyssa biflora","Swamp tupelo","Upper"
"14680_46_55_58_99","E","MAVI2","Magnolia virginiana","Sweetbay","Upper"
"14680_60","A","LYLU3","Lyonia lucida","Fetterbush lyonia","Low-Mid"
"14680_60","A","ARGIT8","Arundinaria gigantea ssp. tecta","Switchcane","Low-Mid"
"14680_60","A","PISE","Pinus serotina","Pond pine","Low-Mid"
"14680_60","B","PISE","Pinus serotina","Pond pine","Mid-Upper"
"14680_60","B","MAVI2","Magnolia virginiana","Sweetbay","Mid-Upper"
"14680_60","B","NYBI","Nyssa biflora","Swamp tupelo","Mid-Upper"
"14680_60","C","PISE","Pinus serotina","Pond pine","Mid-Upper"
"14680_60","C","MAVI2","Magnolia virginiana","Sweetbay","Mid-Upper"
"14680_60","D","PISE","Pinus serotina","Pond pine","Upper"
"14680_60","D","MAVI2","Magnolia virginiana","Sweetbay","Upper"
"14680_60","E","NYBI","Nyssa biflora","Swamp tupelo","Upper"
"14680_60","E","MAVI2","Magnolia virginiana","Sweetbay","Upper"
"14690_31_39_40_43","A","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_31_39_40_43","A","SAAM2","Salix amygdaloides","Peachleaf willow","Upper"
"14690_31_39_40_43","A","SALU2","Salix lutea","Yellow willow","Upper"
"14690_31_39_40_43","A","SCHOE6","Schoenoplectus","Bulrush","Low-Mid"
"14690_31_39_40_43","B","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_31_39_40_43","B","SAAM2","Salix amygdaloides","Peachleaf willow","Mid-Upper"
"14690_31_39_40_43","B","SALU2","Salix lutea","Yellow willow","Middle"
"14690_31_39_40_43","B","FRPE","Fraxinus pennsylvanica","Green ash","Low-Mid"
"14690_31_39_40_43","C","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_31_39_40_43","C","ACSA2","Acer saccharinum","Silver maple","Mid-Upper"
"14690_31_39_40_43","C","FRPE","Fraxinus pennsylvanica","Green ash","Low-Mid"
"14690_31_39_40_43","C","ULAM","Ulmus americana","American elm","Middle"
"14690_31_39_40_43","D","FRPE","Fraxinus pennsylvanica","Green ash","Middle"
"14690_31_39_40_43","D","ACNE2","Acer negundo","Boxelder","Middle"
"14690_31_39_40_43","D","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_31_39_40_43","D","ACSA2","Acer saccharinum","Silver maple","Upper"
"14690_38_42_49","A","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_38_42_49","A","SAAM2","Salix amygdaloides","Peachleaf willow","Upper"
"14690_38_42_49","A","SAIN3","Salix interior","Sandbar willow","Upper"
"14690_38_42_49","A","SCHOE6","Schoenoplectus","Bulrush","Low-Mid"
"14690_38_42_49","B","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_38_42_49","B","SAAM2","Salix amygdaloides","Peachleaf willow","Mid-Upper"
"14690_38_42_49","B","SAIN3","Salix interior","Sandbar willow","Middle"
"14690_38_42_49","B","FRPE","Fraxinus pennsylvanica","Green ash","Low-Mid"
"14690_38_42_49","C","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_38_42_49","C","ACSA2","Acer saccharinum","Silver maple","Mid-Upper"
"14690_38_42_49","C","FRPE","Fraxinus pennsylvanica","Green ash","Low-Mid"
"14690_38_42_49","C","ULAM","Ulmus americana","American elm","Middle"
"14690_38_42_49","D","FRPE","Fraxinus pennsylvanica","Green ash","Middle"
"14690_38_42_49","D","ACNE2","Acer negundo","Boxelder","Middle"
"14690_38_42_49","D","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14690_38_42_49","D","ACSA2","Acer saccharinum","Silver maple","Upper"
"14700_56","A","SPART","Spartina alterniflora","Cordgrass","Lower"
"14700_56","A","JURO","Juncus roemerianus","Needlegrass rush","Lower"
"14700_56","A","CLMAJ","Cladium mariscus ssp. jamaicense","Jamaica swamp sawgrass","Low-Mid"
"14700_56","A","LARA2","Avicennia germinans","Black mangrove","Upper"
"14700_56","B","AVGE","Avicennia germinans","Black mangrove","Upper"
"14700_56","B","LARA2","Laguncularia racemosa","White mangrove","Upper"
"14700_56","B","RHMA2","Rhizophora mangle","American mangrove","Upper"
"14700_56","B","CONOC","Conocarpus","Mangrove","Upper"
"14700_56","C","AVGE","Avicennia germinans","Black mangrove","Upper"
"14700_56","C","LARA2","Laguncularia racemose","White mangrove","Upper"
"14700_56","C","RHMA2","Rhizophora mangle","American mangrove","Upper"
"14700_56","C","CONOC","Conocarpus","Mangrove","Upper"
"14700_56","D","AVGE","Avicennia germinans","Black mangrove","Upper"
"14700_56","D","LARA2","Laguncularia racemosa","White mangrove","Upper"
"14700_56","D","RHMA2","Rhizophora mangle","American mangrove","Upper"
"14700_56","D","CONOC","Conocarpus","Mangrove","Upper"
"14700_56","E","AVGE","Avicennia germinans","Black mangrove","Upper"
"14700_56","E","LARA2","Laguncularia racemosa","White mangrove","Upper"
"14700_56","E","RHMA2","Rhizophora mangle","American mangrove","Upper"
"14700_56","E","CONOC","Conocarpus","Mangrove","Upper"
"14710_32_35","A","ACNE2","Acer negundo","Boxelder","Middle"
"14710_32_35","A","SANI","Salix nigra","Black willow","Middle"
"14710_32_35","A","TORA2","Toxicodendron radicans","Eastern poison ivy","Low-Mid"
"14710_32_35","A","CHLA5","Chasmanthium latifolium","Indian woodoats","Lower"
"14710_32_35","B","ULRU","Ulmus rubra","Slippery elm","Upper"
"14710_32_35","B","FRPE","Fraxinus pennsylvanica","Green ash","Upper"
"14710_32_35","B","QUSH","Quercus shumardii","Shumard's oak","Middle"
"14710_32_35","B","SYOC","Symphoricarpos occidentalis","Western snowberry","Lower"
"14710_41_50","A","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14710_41_50","A","SALIX","Salix","Willow","Upper"
"14710_41_50","B","SALIX","Salix","Willow","Mid-Upper"
"14710_41_50","B","PLOC","Platanus occidentalis","American sycamore","Upper"
"14710_41_50","B","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14710_41_50","C","PLOC","Platanus occidentalis","American sycamore","Upper"
"14710_41_50","C","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14710_41_50","C","ACNE2","Acer negundo","Boxelder","Upper"
"14710_41_50","C","ACSA2","Acer saccharinum","Silver maple","Upper"
"14710_41_50","D","ACSA2","Acer saccharinum","Silver maple","Upper"
"14710_41_50","D","JUNI","Juglans nigra","Black walnut","Upper"
"14710_41_50","D","FRPE","Fraxinus pennsylvanica","Green ash","Upper"
"14710_41_50","D","QUPA2","Quercus palustris","Pin oak","Upper"
"14710_42_43","A","POLYG","Polygala","Polygala","Upper"
"14710_42_43","A","AMBRO","Ambrosia","Ragweed","Upper"
"14710_42_43","A","BIDEN","Bidens","Beggarticks","Upper"
"14710_42_43","B","SALIX","Salix","Willow","Upper"
"14710_42_43","B","FRPE","Fraxinus pennsylvanica","Green ash","Upper"
"14710_42_43","B","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14710_42_43","C","FRPE","Fraxinus pennsylvanica","Green ash","Upper"
"14710_42_43","C","PODE3","Populus deltoides","Eastern cottonwood","Upper"
"14710_42_43","C","SALIX","Salix","Willow","Mid-Upper"
"14710_42_43","D","PODE3","Populus deltoides","Eastern cottonwood","None"
"14710_42_43","D","FRPE","Fraxinus pennsylvanica","Green ash","None"
"14710_42_43","D","BENI","Betula nigra","River birch","None"
"14710_44","A","POLYG","Polygala","Polygala","Upper"
"14710_44","A","AMBRO","Ambrosia","Ragweed","Upper"
"14710_44","A","BIDEN","Bidens","Beggarticks","Upper"
